SAMPLENAME,TITLE,panelnbr,cellnbr,pname,cellname,Value
META-7989,X-4660,1,4,NSCLC,A549/ATCC,0.429
META-7988,X-4667,1,4,NSCLC,A549/ATCC,2.652
META-7989,X-4667,1,4,NSCLC,A549/ATCC,2.968
META-7988,X-4706,1,4,NSCLC,A549/ATCC,0.294
META-7989,X-4706,1,4,NSCLC,A549/ATCC,0.294
META-7988,X-4727,1,4,NSCLC,A549/ATCC,0.336
META-7989,X-4727,1,4,NSCLC,A549/ATCC,0.336
META-7988,X-4811,1,4,NSCLC,A549/ATCC,0.500
META-7989,X-4811,1,4,NSCLC,A549/ATCC,0.500
META-7988,X-4906,1,4,NSCLC,A549/ATCC,0.380
META-7989,X-4906,1,4,NSCLC,A549/ATCC,0.380
META-7988,X-5111,1,4,NSCLC,A549/ATCC,0.039
META-7989,X-5111,1,4,NSCLC,A549/ATCC,0.039
META-7988,X-5147,1,4,NSCLC,A549/ATCC,0.261
META-7989,X-5147,1,4,NSCLC,A549/ATCC,0.760
META-7988,X-5187,1,4,NSCLC,A549/ATCC,0.913
META-7989,X-5187,1,4,NSCLC,A549/ATCC,0.976
META-7988,pyridoxal,1,4,NSCLC,A549/ATCC,0.481
META-7989,pyridoxal,1,4,NSCLC,A549/ATCC,0.481
META-7988,quinolinic acid,1,4,NSCLC,A549/ATCC,0.349
META-7989,quinolinic acid,1,4,NSCLC,A549/ATCC,0.349
META-7988,S-(5'-adenosyl)-L-methionine,1,4,NSCLC,A549/ATCC,0.115
META-7989,S-(5'-adenosyl)-L-methionine,1,4,NSCLC,A549/ATCC,0.115
META-7988,S-adenosyl-l-homocysteine,1,4,NSCLC,A549/ATCC,0.500
META-7989,S-adenosyl-l-homocysteine,1,4,NSCLC,A549/ATCC,0.755
META-7988,tartaric acid,1,4,NSCLC,A549/ATCC,0.500
META-7989,tartaric acid,1,4,NSCLC,A549/ATCC,0.500
META-7988,taurine,1,4,NSCLC,A549/ATCC,0.156
META-7989,taurine,1,4,NSCLC,A549/ATCC,1.135
META-7988,trehalose 6-phosphate,1,4,NSCLC,A549/ATCC,0.048
META-7989,trehalose 6-phosphate,1,4,NSCLC,A549/ATCC,0.661
META-7988,tryptophan,1,4,NSCLC,A549/ATCC,0.999
META-7989,tryptophan,1,4,NSCLC,A549/ATCC,1.469
META-7988,uridine,1,4,NSCLC,A549/ATCC,3.741
META-7989,uridine,1,4,NSCLC,A549/ATCC,4.256
META-7988,uridine diphosphate-N-acetylmuraminic acid,1,4,NSCLC,A549/ATCC,0.305
META-7989,uridine diphosphate-N-acetylmuraminic acid,1,4,NSCLC,A549/ATCC,0.305
META-7988,xanthine,1,4,NSCLC,A549/ATCC,1.045
META-7989,xanthine,1,4,NSCLC,A549/ATCC,1.576
META-7988,xylitol,1,4,NSCLC,A549/ATCC,0.746
META-7989,xylitol,1,4,NSCLC,A549/ATCC,0.030
META-8048,(p-Hydroxyphenyl)lactic acid,9,23,Renal,ACHN,1.478
META-8049,(p-Hydroxyphenyl)lactic acid,9,23,Renal,ACHN,1.128
META-8050,(p-Hydroxyphenyl)lactic acid,9,23,Renal,ACHN,1.458
META-8048,3-phospho-d-glycerate,9,23,Renal,ACHN,3.285
META-8049,3-phospho-d-glycerate,9,23,Renal,ACHN,3.402
META-8050,3-phospho-d-glycerate,9,23,Renal,ACHN,3.429
META-8048,"5,6-Dimethylbenzimidazole",9,23,Renal,ACHN,2.323
META-8049,"5,6-Dimethylbenzimidazole",9,23,Renal,ACHN,1.967
META-8050,"5,6-Dimethylbenzimidazole",9,23,Renal,ACHN,1.977
META-8048,5-oxoproline,9,23,Renal,ACHN,0.873
META-8049,5-oxoproline,9,23,Renal,ACHN,0.683
META-8050,5-oxoproline,9,23,Renal,ACHN,0.545
META-8048,6-phosphogluconic acid,9,23,Renal,ACHN,0.038
META-8049,6-phosphogluconic acid,9,23,Renal,ACHN,1.692
META-8050,6-phosphogluconic acid,9,23,Renal,ACHN,0.038
META-8048,adenine,9,23,Renal,ACHN,0.746
META-8049,adenine,9,23,Renal,ACHN,0.642
META-8050,adenine,9,23,Renal,ACHN,0.851
META-8048,adenosine,9,23,Renal,ACHN,3.189
META-8049,adenosine,9,23,Renal,ACHN,1.679
META-8050,adenosine,9,23,Renal,ACHN,0.821
META-8048,alanine,9,23,Renal,ACHN,2.095
META-8049,alanine,9,23,Renal,ACHN,2.214
META-8050,alanine,9,23,Renal,ACHN,2.407
META-8048,alpha-D-ribose 5-phosphate,9,23,Renal,ACHN,5.522
META-8049,alpha-D-ribose 5-phosphate,9,23,Renal,ACHN,5.006
META-8050,alpha-D-ribose 5-phosphate,9,23,Renal,ACHN,5.996
META-8048,alpha-tocopherol,9,23,Renal,ACHN,1.614
META-8049,alpha-tocopherol,9,23,Renal,ACHN,2.126
META-8050,alpha-tocopherol,9,23,Renal,ACHN,1.165
META-8048,anthranilic acid,9,23,Renal,ACHN,1.663
META-8049,anthranilic acid,9,23,Renal,ACHN,1.751
META-8050,anthranilic acid,9,23,Renal,ACHN,2.141
META-8048,arabinose,9,23,Renal,ACHN,0.732
META-8049,arabinose,9,23,Renal,ACHN,0.903
META-8050,arabinose,9,23,Renal,ACHN,1.295
META-8048,arginine,9,23,Renal,ACHN,1.543
META-8049,arginine,9,23,Renal,ACHN,1.389
META-8050,arginine,9,23,Renal,ACHN,1.796
META-8048,asparagine,9,23,Renal,ACHN,1.122
META-8049,asparagine,9,23,Renal,ACHN,1.320
META-8050,asparagine,9,23,Renal,ACHN,1.380
META-8048,aspartate,9,23,Renal,ACHN,1.236
META-8049,aspartate,9,23,Renal,ACHN,1.368
META-8050,aspartate,9,23,Renal,ACHN,1.270
META-8048,beta-alanine,9,23,Renal,ACHN,0.929
META-8049,beta-alanine,9,23,Renal,ACHN,1.017
META-8050,beta-alanine,9,23,Renal,ACHN,1.174
META-8048,cholesterol,9,23,Renal,ACHN,1.262
META-8049,cholesterol,9,23,Renal,ACHN,1.710
META-8050,cholesterol,9,23,Renal,ACHN,1.543
META-8048,citric acid,9,23,Renal,ACHN,0.475
META-8049,citric acid,9,23,Renal,ACHN,0.356
META-8050,citric acid,9,23,Renal,ACHN,0.255
META-8048,creatinine,9,23,Renal,ACHN,1.156
META-8049,creatinine,9,23,Renal,ACHN,1.161
META-8050,creatinine,9,23,Renal,ACHN,1.185
META-8048,cysteine,9,23,Renal,ACHN,0.603
META-8049,cysteine,9,23,Renal,ACHN,1.000
META-8050,cysteine,9,23,Renal,ACHN,1.012
META-8048,D-allose,9,23,Renal,ACHN,1.481
META-8049,D-allose,9,23,Renal,ACHN,1.481
META-8050,D-allose,9,23,Renal,ACHN,1.492
META-8048,DL-cystathionine,9,23,Renal,ACHN,0.154
META-8049,DL-cystathionine,9,23,Renal,ACHN,0.778
META-8050,DL-cystathionine,9,23,Renal,ACHN,0.845
META-8048,D-ribose,9,23,Renal,ACHN,1.643
META-8049,D-ribose,9,23,Renal,ACHN,1.586
META-8050,D-ribose,9,23,Renal,ACHN,1.671
META-8048,fumaric acid,9,23,Renal,ACHN,0.824
META-8049,fumaric acid,9,23,Renal,ACHN,0.956
META-8050,fumaric acid,9,23,Renal,ACHN,0.132
META-8048,gluconic acid,9,23,Renal,ACHN,0.108
META-8049,gluconic acid,9,23,Renal,ACHN,1.000
META-8050,gluconic acid,9,23,Renal,ACHN,0.108
META-8048,glucose-6-phosphate,9,23,Renal,ACHN,1.097
META-8049,glucose-6-phosphate,9,23,Renal,ACHN,1.373
META-8050,glucose-6-phosphate,9,23,Renal,ACHN,0.903
META-8048,glutamic acid,9,23,Renal,ACHN,1.372
META-8049,glutamic acid,9,23,Renal,ACHN,1.302
META-8050,glutamic acid,9,23,Renal,ACHN,1.356
META-8048,glutamine,9,23,Renal,ACHN,1.901
META-8049,glutamine,9,23,Renal,ACHN,1.521
META-8050,glutamine,9,23,Renal,ACHN,1.628
META-8048,glyceraldehyde,9,23,Renal,ACHN,2.912
META-8049,glyceraldehyde,9,23,Renal,ACHN,3.168
META-8050,glyceraldehyde,9,23,Renal,ACHN,3.284
META-8048,glyceric acid,9,23,Renal,ACHN,7.222
META-8049,glyceric acid,9,23,Renal,ACHN,6.865
META-8050,glyceric acid,9,23,Renal,ACHN,7.029
META-8048,glycerol,9,23,Renal,ACHN,1.166
META-8049,glycerol,9,23,Renal,ACHN,1.206
META-8050,glycerol,9,23,Renal,ACHN,1.277
META-8048,glycine,9,23,Renal,ACHN,2.611
META-8049,glycine,9,23,Renal,ACHN,2.535
META-8050,glycine,9,23,Renal,ACHN,2.371
META-8048,"gulono-1,4-lactone",9,23,Renal,ACHN,3.332
META-8049,"gulono-1,4-lactone",9,23,Renal,ACHN,7.636
META-8050,"gulono-1,4-lactone",9,23,Renal,ACHN,8.004
META-8048,histidine,9,23,Renal,ACHN,2.717
META-8049,histidine,9,23,Renal,ACHN,2.173
META-8050,histidine,9,23,Renal,ACHN,2.850
META-8048,hypotaurine,9,23,Renal,ACHN,0.179
META-8049,hypotaurine,9,23,Renal,ACHN,0.162
META-8050,hypotaurine,9,23,Renal,ACHN,0.176
META-8048,inositol,9,23,Renal,ACHN,1.102
META-8049,inositol,9,23,Renal,ACHN,0.879
META-8050,inositol,9,23,Renal,ACHN,0.669
META-8048,inositol 1-phosphate,9,23,Renal,ACHN,0.989
META-8049,inositol 1-phosphate,9,23,Renal,ACHN,1.290
META-8050,inositol 1-phosphate,9,23,Renal,ACHN,1.211
META-8048,isoleucine,9,23,Renal,ACHN,1.560
META-8049,isoleucine,9,23,Renal,ACHN,1.731
META-8050,isoleucine,9,23,Renal,ACHN,1.766
META-8048,lactate,9,23,Renal,ACHN,6.091
META-8049,lactate,9,23,Renal,ACHN,6.944
META-8050,lactate,9,23,Renal,ACHN,6.322
META-8048,L-allo-threonine,9,23,Renal,ACHN,2.226
META-8049,L-allo-threonine,9,23,Renal,ACHN,2.348
META-8050,L-allo-threonine,9,23,Renal,ACHN,2.633
META-8048,L-arabitol,9,23,Renal,ACHN,1.506
META-8049,L-arabitol,9,23,Renal,ACHN,1.582
META-8050,L-arabitol,9,23,Renal,ACHN,1.574
META-8048,leucine,9,23,Renal,ACHN,1.650
META-8049,leucine,9,23,Renal,ACHN,1.861
META-8050,leucine,9,23,Renal,ACHN,2.056
META-8048,malic acid,9,23,Renal,ACHN,1.039
META-8049,malic acid,9,23,Renal,ACHN,0.991
META-8050,malic acid,9,23,Renal,ACHN,1.009
META-8048,mannose,9,23,Renal,ACHN,0.570
META-8049,mannose,9,23,Renal,ACHN,0.756
META-8050,mannose,9,23,Renal,ACHN,0.705
META-8048,mannose-6-phosphate,9,23,Renal,ACHN,0.050
META-8049,mannose-6-phosphate,9,23,Renal,ACHN,0.668
META-8050,mannose-6-phosphate,9,23,Renal,ACHN,0.743
META-8048,melatonin,9,23,Renal,ACHN,0.200
META-8049,melatonin,9,23,Renal,ACHN,0.200
META-8050,melatonin,9,23,Renal,ACHN,0.200
META-8048,N(5)-(aminocarbonyl)-L-ornithine,9,23,Renal,ACHN,1.156
META-8049,N(5)-(aminocarbonyl)-L-ornithine,9,23,Renal,ACHN,1.561
META-8050,N(5)-(aminocarbonyl)-L-ornithine,9,23,Renal,ACHN,1.991
META-8048,N-acetylneuraminic acid,9,23,Renal,ACHN,1.403
META-8049,N-acetylneuraminic acid,9,23,Renal,ACHN,1.945
META-8050,N-acetylneuraminic acid,9,23,Renal,ACHN,2.279
META-8048,n-dodecanoate,9,23,Renal,ACHN,1.216
META-8049,n-dodecanoate,9,23,Renal,ACHN,0.773
META-8050,n-dodecanoate,9,23,Renal,ACHN,0.588
META-8048,n-hexadecanoic acid,9,23,Renal,ACHN,0.831
META-8049,n-hexadecanoic acid,9,23,Renal,ACHN,0.990
META-8050,n-hexadecanoic acid,9,23,Renal,ACHN,0.852
META-8048,octopamine,9,23,Renal,ACHN,0.286
META-8049,octopamine,9,23,Renal,ACHN,0.323
META-8050,octopamine,9,23,Renal,ACHN,0.560
META-8048,oleic acid,9,23,Renal,ACHN,1.036
META-8049,oleic acid,9,23,Renal,ACHN,0.548
META-8050,oleic acid,9,23,Renal,ACHN,1.366
META-8048,ornithine,9,23,Renal,ACHN,0.478
META-8049,ornithine,9,23,Renal,ACHN,0.598
META-8050,ornithine,9,23,Renal,ACHN,0.647
META-8048,orotidine 5'-phosphate,9,23,Renal,ACHN,0.033
META-8049,orotidine 5'-phosphate,9,23,Renal,ACHN,0.469
META-8050,orotidine 5'-phosphate,9,23,Renal,ACHN,0.328
META-8048,palmitoleic acid,9,23,Renal,ACHN,0.237
META-8049,palmitoleic acid,9,23,Renal,ACHN,1.054
META-8050,palmitoleic acid,9,23,Renal,ACHN,0.456
META-8048,phosphate,9,23,Renal,ACHN,0.965
META-8049,phosphate,9,23,Renal,ACHN,0.935
META-8050,phosphate,9,23,Renal,ACHN,0.948
META-8048,Possible Artifact-2336 (RI Ladder),9,23,Renal,ACHN,1.357
META-8049,Possible Artifact-2336 (RI Ladder),9,23,Renal,ACHN,1.100
META-8050,Possible Artifact-2336 (RI Ladder),9,23,Renal,ACHN,1.128
META-8048,X-2911,9,23,Renal,ACHN,0.236
META-8049,X-2911,9,23,Renal,ACHN,0.236
META-8050,X-2911,9,23,Renal,ACHN,0.236
META-8048,X-3014,9,23,Renal,ACHN,2.023
META-8049,X-3014,9,23,Renal,ACHN,1.706
META-8050,X-3014,9,23,Renal,ACHN,1.604
META-8048,X-3016,9,23,Renal,ACHN,0.305
META-8049,X-3016,9,23,Renal,ACHN,0.305
META-8050,X-3016,9,23,Renal,ACHN,0.305
META-8048,X-3022,9,23,Renal,ACHN,0.415
META-8049,X-3022,9,23,Renal,ACHN,0.415
META-8050,X-3022,9,23,Renal,ACHN,0.415
META-8048,X-3034,9,23,Renal,ACHN,1.047
META-8049,X-3034,9,23,Renal,ACHN,1.057
META-8050,X-3034,9,23,Renal,ACHN,0.695
META-8048,X-3074,9,23,Renal,ACHN,1.000
META-8049,X-3074,9,23,Renal,ACHN,1.437
META-8050,X-3074,9,23,Renal,ACHN,1.232
META-8048,X-3085 = Inositol 2,9,23,Renal,ACHN,1.650
META-8049,X-3085 = Inositol 2,9,23,Renal,ACHN,1.588
META-8050,X-3085 = Inositol 2,9,23,Renal,ACHN,1.589
META-8048,X-3090,9,23,Renal,ACHN,0.078
META-8049,X-3090,9,23,Renal,ACHN,0.078
META-8050,X-3090,9,23,Renal,ACHN,0.078
META-8048,X-3091,9,23,Renal,ACHN,0.990
META-8049,X-3091,9,23,Renal,ACHN,0.794
META-8050,X-3091,9,23,Renal,ACHN,1.038
META-8048,X-3094,9,23,Renal,ACHN,0.874
META-8049,X-3094,9,23,Renal,ACHN,1.289
META-8050,X-3094,9,23,Renal,ACHN,1.294
META-8048,X-3101,9,23,Renal,ACHN,0.660
META-8049,X-3101,9,23,Renal,ACHN,1.058
META-8050,X-3101,9,23,Renal,ACHN,1.758
META-8048,X-3996,9,23,Renal,ACHN,0.070
META-8049,X-3996,9,23,Renal,ACHN,0.070
META-8050,X-3996,9,23,Renal,ACHN,0.070
META-8048,X-3998,9,23,Renal,ACHN,0.681
META-8049,X-3998,9,23,Renal,ACHN,1.315
META-8050,X-3998,9,23,Renal,ACHN,1.294
META-8048,X-4015,9,23,Renal,ACHN,3.580
META-8049,X-4015,9,23,Renal,ACHN,2.658
META-8050,X-4015,9,23,Renal,ACHN,3.113
META-8048,X-4019,9,23,Renal,ACHN,3.030
META-8049,X-4019,9,23,Renal,ACHN,3.545
META-8050,X-4019,9,23,Renal,ACHN,3.798
META-8048,X-4020,9,23,Renal,ACHN,2.091
META-8049,X-4020,9,23,Renal,ACHN,4.169
META-8050,X-4020,9,23,Renal,ACHN,4.388
META-8048,X-4027,9,23,Renal,ACHN,4.217
META-8049,X-4027,9,23,Renal,ACHN,4.205
META-8050,X-4027,9,23,Renal,ACHN,4.129
META-8048,X-4032,9,23,Renal,ACHN,0.166
META-8049,X-4032,9,23,Renal,ACHN,0.166
META-8050,X-4032,9,23,Renal,ACHN,0.166
META-8048,X-4043,9,23,Renal,ACHN,2.554
META-8049,X-4043,9,23,Renal,ACHN,2.529
META-8050,X-4043,9,23,Renal,ACHN,3.077
META-8048,X-4046,9,23,Renal,ACHN,0.088
META-8049,X-4046,9,23,Renal,ACHN,0.257
META-8050,X-4046,9,23,Renal,ACHN,0.088
META-8048,X-4051,9,23,Renal,ACHN,1.318
META-8049,X-4051,9,23,Renal,ACHN,1.535
META-8050,X-4051,9,23,Renal,ACHN,1.329
META-8048,X-4053,9,23,Renal,ACHN,1.660
META-8049,X-4053,9,23,Renal,ACHN,1.364
META-8050,X-4053,9,23,Renal,ACHN,1.321
META-8048,X-4058,9,23,Renal,ACHN,0.182
META-8049,X-4058,9,23,Renal,ACHN,0.182
META-8050,X-4058,9,23,Renal,ACHN,0.182
META-8048,X-4075,9,23,Renal,ACHN,0.102
META-8049,X-4075,9,23,Renal,ACHN,0.102
META-8050,X-4075,9,23,Renal,ACHN,1.026
META-8048,X-4133,9,23,Renal,ACHN,1.253
META-8049,X-4133,9,23,Renal,ACHN,0.551
META-8050,X-4133,9,23,Renal,ACHN,0.655
META-8048,X-4251,9,23,Renal,ACHN,2.088
META-8049,X-4251,9,23,Renal,ACHN,2.910
META-8050,X-4251,9,23,Renal,ACHN,2.759
META-8048,X-4271,9,23,Renal,ACHN,0.338
META-8049,X-4271,9,23,Renal,ACHN,0.338
META-8050,X-4271,9,23,Renal,ACHN,0.338
META-8048,X-4354,9,23,Renal,ACHN,2.274
META-8049,X-4354,9,23,Renal,ACHN,0.983
META-8050,X-4354,9,23,Renal,ACHN,1.613
META-8048,X-4362,9,23,Renal,ACHN,1.559
META-8049,X-4362,9,23,Renal,ACHN,1.526
META-8050,X-4362,9,23,Renal,ACHN,0.833
META-8048,X-4503,9,23,Renal,ACHN,0.233
META-8049,X-4503,9,23,Renal,ACHN,0.233
META-8050,X-4503,9,23,Renal,ACHN,0.233
META-8048,X-4510,9,23,Renal,ACHN,0.261
META-8049,X-4510,9,23,Renal,ACHN,0.261
META-8050,X-4510,9,23,Renal,ACHN,0.261
META-8048,X-4514,9,23,Renal,ACHN,0.261
META-8049,X-4514,9,23,Renal,ACHN,0.261
META-8050,X-4514,9,23,Renal,ACHN,0.261
META-8048,X-4516,9,23,Renal,ACHN,0.932
META-8049,X-4516,9,23,Renal,ACHN,0.813
META-8050,X-4516,9,23,Renal,ACHN,0.654
META-8048,X-4517,9,23,Renal,ACHN,0.164
META-8049,X-4517,9,23,Renal,ACHN,0.164
META-8050,X-4517,9,23,Renal,ACHN,0.164
META-8048,X-4522,9,23,Renal,ACHN,0.208
META-8049,X-4522,9,23,Renal,ACHN,0.208
META-8050,X-4522,9,23,Renal,ACHN,0.208
META-8048,X-4523,9,23,Renal,ACHN,0.393
META-8049,X-4523,9,23,Renal,ACHN,0.458
META-8050,X-4523,9,23,Renal,ACHN,0.360
META-8048,X-4593,9,23,Renal,ACHN,1.335
META-8049,X-4593,9,23,Renal,ACHN,1.019
META-8050,X-4593,9,23,Renal,ACHN,1.167
META-8048,X-4611,9,23,Renal,ACHN,0.632
META-8049,X-4611,9,23,Renal,ACHN,0.505
META-8050,X-4611,9,23,Renal,ACHN,0.587
META-8048,proline,9,23,Renal,ACHN,0.985
META-8049,proline,9,23,Renal,ACHN,1.061
META-8050,proline,9,23,Renal,ACHN,1.141
META-8048,Putrescine,9,23,Renal,ACHN,0.886
META-8049,Putrescine,9,23,Renal,ACHN,0.892
META-8050,Putrescine,9,23,Renal,ACHN,0.950
META-8048,pyrophosphate,9,23,Renal,ACHN,0.007
META-8049,pyrophosphate,9,23,Renal,ACHN,1.039
META-8050,pyrophosphate,9,23,Renal,ACHN,1.048
META-8048,ribulose-5-phosphate,9,23,Renal,ACHN,2.873
META-8049,ribulose-5-phosphate,9,23,Renal,ACHN,3.116
META-8050,ribulose-5-phosphate,9,23,Renal,ACHN,2.805
META-8048,serine,9,23,Renal,ACHN,2.226
META-8049,serine,9,23,Renal,ACHN,2.279
META-8050,serine,9,23,Renal,ACHN,2.576
META-8048,sn-Glycerol 3-phosphate,9,23,Renal,ACHN,2.789
META-8049,sn-Glycerol 3-phosphate,9,23,Renal,ACHN,2.395
META-8050,sn-Glycerol 3-phosphate,9,23,Renal,ACHN,2.343
META-8048,sorbitol,9,23,Renal,ACHN,1.758
META-8049,sorbitol,9,23,Renal,ACHN,2.093
META-8050,sorbitol,9,23,Renal,ACHN,1.934
META-8048,Spermidine,9,23,Renal,ACHN,0.923
META-8049,Spermidine,9,23,Renal,ACHN,0.922
META-8050,Spermidine,9,23,Renal,ACHN,0.779
META-8048,succinate,9,23,Renal,ACHN,1.000
META-8049,succinate,9,23,Renal,ACHN,0.961
META-8050,succinate,9,23,Renal,ACHN,1.180
META-8048,tetradecanoic acid,9,23,Renal,ACHN,0.834
META-8049,tetradecanoic acid,9,23,Renal,ACHN,1.019
META-8050,tetradecanoic acid,9,23,Renal,ACHN,0.994
META-8048,threonine,9,23,Renal,ACHN,2.143
META-8049,threonine,9,23,Renal,ACHN,2.087
META-8050,threonine,9,23,Renal,ACHN,2.687
META-8048,trans-11-eicosenoic acid,9,23,Renal,ACHN,1.944
META-8049,trans-11-eicosenoic acid,9,23,Renal,ACHN,2.287
META-8050,trans-11-eicosenoic acid,9,23,Renal,ACHN,1.948
META-8048,trans-4-hydroxyproline,9,23,Renal,ACHN,0.993
META-8049,trans-4-hydroxyproline,9,23,Renal,ACHN,1.032
META-8050,trans-4-hydroxyproline,9,23,Renal,ACHN,1.007
META-8048,tyramine,9,23,Renal,ACHN,2.296
META-8049,tyramine,9,23,Renal,ACHN,2.437
META-8050,tyramine,9,23,Renal,ACHN,2.939
META-8048,tyrosine,9,23,Renal,ACHN,2.120
META-8049,tyrosine,9,23,Renal,ACHN,2.117
META-8050,tyrosine,9,23,Renal,ACHN,2.374
META-8048,uracil,9,23,Renal,ACHN,1.032
META-8049,uracil,9,23,Renal,ACHN,1.165
META-8050,uracil,9,23,Renal,ACHN,1.166
META-8048,urea,9,23,Renal,ACHN,1.232
META-8049,urea,9,23,Renal,ACHN,1.196
META-8050,urea,9,23,Renal,ACHN,0.865
META-8048,uric acid,9,23,Renal,ACHN,6.420
META-8049,uric acid,9,23,Renal,ACHN,1.249
META-8050,uric acid,9,23,Renal,ACHN,1.243
META-8048,valine,9,23,Renal,ACHN,2.207
META-8049,valine,9,23,Renal,ACHN,2.461
META-8050,valine,9,23,Renal,ACHN,2.670
META-8048,xanthosine,9,23,Renal,ACHN,1.014
META-8049,xanthosine,9,23,Renal,ACHN,0.983
META-8050,xanthosine,9,23,Renal,ACHN,1.196
META-8048,(2-Aminoethyl)phosphonate,9,23,Renal,ACHN,0.214
META-8049,(2-Aminoethyl)phosphonate,9,23,Renal,ACHN,0.214
META-8050,(2-Aminoethyl)phosphonate,9,23,Renal,ACHN,0.214
META-8048,"2,3-diphospho-D-glyceric acid",9,23,Renal,ACHN,0.868
META-8049,"2,3-diphospho-D-glyceric acid",9,23,Renal,ACHN,0.944
META-8050,"2,3-diphospho-D-glyceric acid",9,23,Renal,ACHN,1.006
META-8048,2'-deoxyadenosine 5'-diphosphate,9,23,Renal,ACHN,0.995
META-8049,2'-deoxyadenosine 5'-diphosphate,9,23,Renal,ACHN,0.971
META-8050,2'-deoxyadenosine 5'-diphosphate,9,23,Renal,ACHN,1.342
META-8048,2'-deoxyuridine,9,23,Renal,ACHN,0.104
META-8049,2'-deoxyuridine,9,23,Renal,ACHN,0.678
META-8050,2'-deoxyuridine,9,23,Renal,ACHN,1.176
META-8048,2'-deoxyuridine 5'-triphosphate,9,23,Renal,ACHN,0.222
META-8049,2'-deoxyuridine 5'-triphosphate,9,23,Renal,ACHN,0.222
META-8050,2'-deoxyuridine 5'-triphosphate,9,23,Renal,ACHN,0.222
META-8048,3-hydroxy-3-methylglutarate,9,23,Renal,ACHN,1.000
META-8049,3-hydroxy-3-methylglutarate,9,23,Renal,ACHN,1.116
META-8050,3-hydroxy-3-methylglutarate,9,23,Renal,ACHN,0.838
META-8048,3-methyl-L-histidine,9,23,Renal,ACHN,0.800
META-8049,3-methyl-L-histidine,9,23,Renal,ACHN,1.486
META-8050,3-methyl-L-histidine,9,23,Renal,ACHN,1.529
META-8048,3-phospho-l-serine,9,23,Renal,ACHN,0.804
META-8049,3-phospho-l-serine,9,23,Renal,ACHN,1.000
META-8050,3-phospho-l-serine,9,23,Renal,ACHN,1.510
META-8048,4-Guanidinobutanoic acid,9,23,Renal,ACHN,0.134
META-8049,4-Guanidinobutanoic acid,9,23,Renal,ACHN,0.134
META-8050,4-Guanidinobutanoic acid,9,23,Renal,ACHN,0.134
META-8048,"5,6-dihydrouracil",9,23,Renal,ACHN,0.594
META-8049,"5,6-dihydrouracil",9,23,Renal,ACHN,1.725
META-8050,"5,6-dihydrouracil",9,23,Renal,ACHN,1.000
META-8048,5'-s-methyl-5'-thioadenosine,9,23,Renal,ACHN,2.173
META-8049,5'-s-methyl-5'-thioadenosine,9,23,Renal,ACHN,2.393
META-8050,5'-s-methyl-5'-thioadenosine,9,23,Renal,ACHN,2.200
META-8048,acetylphosphate,9,23,Renal,ACHN,1.000
META-8049,acetylphosphate,9,23,Renal,ACHN,1.024
META-8050,acetylphosphate,9,23,Renal,ACHN,1.409
META-8048,allantoin,9,23,Renal,ACHN,0.832
META-8049,allantoin,9,23,Renal,ACHN,1.064
META-8050,allantoin,9,23,Renal,ACHN,1.336
META-8048,alpha-keto-glutarate,9,23,Renal,ACHN,0.324
META-8049,alpha-keto-glutarate,9,23,Renal,ACHN,0.324
META-8050,alpha-keto-glutarate,9,23,Renal,ACHN,0.324
META-8048,arginino-succinate,9,23,Renal,ACHN,0.091
META-8049,arginino-succinate,9,23,Renal,ACHN,0.091
META-8050,arginino-succinate,9,23,Renal,ACHN,0.091
META-8048,beta-hydroxypyruvic acid,9,23,Renal,ACHN,1.988
META-8049,beta-hydroxypyruvic acid,9,23,Renal,ACHN,0.600
META-8050,beta-hydroxypyruvic acid,9,23,Renal,ACHN,0.930
META-8048,beta-nicotinamide adenine dinucleotide,9,23,Renal,ACHN,1.000
META-8049,beta-nicotinamide adenine dinucleotide,9,23,Renal,ACHN,1.205
META-8050,beta-nicotinamide adenine dinucleotide,9,23,Renal,ACHN,1.076
META-8048,biotin,9,23,Renal,ACHN,0.222
META-8049,biotin,9,23,Renal,ACHN,0.111
META-8050,biotin,9,23,Renal,ACHN,0.278
META-8048,caffeine,9,23,Renal,ACHN,0.274
META-8049,caffeine,9,23,Renal,ACHN,0.274
META-8050,caffeine,9,23,Renal,ACHN,0.274
META-8048,carnitine,9,23,Renal,ACHN,0.563
META-8049,carnitine,9,23,Renal,ACHN,3.622
META-8050,carnitine,9,23,Renal,ACHN,3.773
META-8048,cytidine,9,23,Renal,ACHN,0.597
META-8049,cytidine,9,23,Renal,ACHN,0.864
META-8050,cytidine,9,23,Renal,ACHN,0.774
META-8048,cytidine 5'-monophosphate,9,23,Renal,ACHN,1.060
META-8049,cytidine 5'-monophosphate,9,23,Renal,ACHN,1.441
META-8050,cytidine 5'-monophosphate,9,23,Renal,ACHN,0.464
META-8048,DL-homocysteine,9,23,Renal,ACHN,0.614
META-8049,DL-homocysteine,9,23,Renal,ACHN,1.252
META-8050,DL-homocysteine,9,23,Renal,ACHN,0.820
META-8048,erythrose-4-phosphate,9,23,Renal,ACHN,0.821
META-8049,erythrose-4-phosphate,9,23,Renal,ACHN,0.328
META-8050,erythrose-4-phosphate,9,23,Renal,ACHN,0.459
META-8048,ethylmalonic acid,9,23,Renal,ACHN,0.184
META-8049,ethylmalonic acid,9,23,Renal,ACHN,0.184
