source,target,interaction
Metab__HMDB0001227_c,Gene7615__NT5C3A,1
Metab__HMDB0001227_c,Gene7615__NT5E,1
Metab__HMDB0001245_c,Gene320__CMPK1_reverse,1
Metab__HMDB0001245_c,Gene5771__CMPK1_reverse,1
Metab__HMDB0001245_c,Gene5773__CMPK1_reverse,1
Metab__HMDB0001245_n,Gene5774__CMPK1_reverse,1
Metab__HMDB0001270_c,Gene3800__ACYP1,1
Metab__HMDB0001270_c,Gene3800__ACYP2,1
Metab__HMDB0001270_c,Gene3800__RWDD2A,1
Metab__HMDB0001270_c,Gene7284__MIA3_reverse,1
Metab__HMDB0001270_c,Gene7284__PGK1_reverse,1
Metab__HMDB0001270_c,Gene7546__GAPDH_reverse,1
Metab__HMDB0001273_c,ARF6,1
Metab__HMDB0001273_c,CDC42,1
Metab__HMDB0001273_c,EEF1A1,1
Metab__HMDB0001273_c,EIF2S2,1
Metab__HMDB0001273_c,EXOC2,1
Metab__HMDB0001273_c,Gene1597__RRM2B_RRM1_RRM2,1
Metab__HMDB0001273_c,Gene7573__GCH1,1
Metab__HMDB0001273_c,HRAS,1
Metab__HMDB0001273_c,KPNA2,1
Metab__HMDB0001273_c,KPNB1,1
Metab__HMDB0001273_c,KRAS,1
Metab__HMDB0001273_c,MAPK8,1
Metab__HMDB0001273_c,MTOR,1
Metab__HMDB0001273_c,NRAS,1
Metab__HMDB0001273_c,NUMA1,1
Metab__HMDB0001273_c,PIK3CA,1
Metab__HMDB0001273_c,RALA,1
Metab__HMDB0001273_c,RHOA,1
Metab__HMDB0001273_c,STXBP1,-1
Metab__HMDB0001273_c,TPX2,1
Metab__HMDB0001273_c,TUBA1A,1
Metab__HMDB0001274_c,Gene2346__PKM,1
Metab__HMDB0001274_c,Gene3724__NME3,1
Metab__HMDB0001274_c,Gene3724__NME6,1
Metab__HMDB0001274_c,Gene3724__NME7,1
Metab__HMDB0001274_n,Gene1097__NME1_NME2,1
Metab__HMDB0001274_n,Gene1097__NME2_NME1,1
Metab__HMDB0001274_n,Gene442__orphanReacDTDPtn_reverse,1
Metab__HMDB0001274_n,Gene6133__NME1,1
Metab__HMDB0001274_n,Gene6133__NME2,1
Metab__HMDB0001321_c,Gene3777__TALDO1_reverse,1
Metab__HMDB0001321_c,Gene7328__TKT,1
Metab__HMDB0001342_c,Gene2346__PKM_reverse,1
Metab__HMDB0001342_c,Gene3724__NME3_reverse,1
Metab__HMDB0001342_c,Gene3724__NME6_reverse,1
Metab__HMDB0001342_c,Gene3724__NME7_reverse,1
Metab__HMDB0001342_c,Gene5896__orphanReacDTTPtn,1
Metab__HMDB0001342_n,Gene5896__orphanReacDTTPtn_reverse,1
Metab__HMDB0001388_c,ABCA1,1
Metab__HMDB0001388_c,FHL2,1
Metab__HMDB0001388_c,Gene9910__ABCA1,1
Metab__HMDB0001388_c,SP1,1
Metab__HMDB0001388_c,TRIB3,1
Metab__HMDB0001388_e,Gene986__SLC27A5,1
Metab__HMDB0001401_c,Gene4822__GPI_reverse,1
Metab__HMDB0001401_c,Gene7283__GPI,1
Metab__HMDB0001401_r,Gene8969__SLC37A4_reverse,1
Metab__HMDB0001409_c,Gene3837__TYMS,1
Metab__HMDB0001426_c,CASP3,1
Metab__HMDB0001426_c,CASP9,1
Metab__HMDB0001426_c,MAPK1,1
Metab__HMDB0001426_c,MAPK3,1
Metab__HMDB0001426_c,PXN,1
Metab__HMDB0001440_c,Gene1597__RRM2B_RRM1_RRM2_reverse,1
Metab__HMDB0001440_c,Gene5771__CMPK1,1
Metab__HMDB0001440_n,Gene5814__orphanReacDGTPtn_reverse,1
Metab__HMDB0001489_c,Gene3756__PNP_reverse,1
Metab__HMDB0001489_c,Gene3758__PNP_reverse,1
Metab__HMDB0001489_c,Gene3764__PNP_reverse,1
Metab__HMDB0001489_c,Gene7304__PGM1,1
Metab__HMDB0001489_c,Gene7304__PGM2,1
Metab__HMDB0001517_c,Gene3805__ATIC,1
Metab__HMDB0001532_c,Gene1572__HK1,1
Metab__HMDB0001532_c,Gene1572__HK2,1
Metab__HMDB0001532_c,Gene1573__HK1,1
Metab__HMDB0001532_c,Gene1573__HK2,1
Metab__HMDB0001532_c,Gene1574__HK1,1
Metab__HMDB0001532_c,Gene1574__HK2,1
Metab__HMDB0001532_c,Gene9718__HK1,1
Metab__HMDB0001532_c,Gene9718__HK2,1
Metab__HMDB0001532_n,Gene338__orphanReacDATPtn_reverse,1
Metab__HMDB0001532_n,Gene6133__NME1,1
Metab__HMDB0001532_n,Gene6133__NME2,1
Metab__HMDB0001546_n,Gene329__CMPK1_reverse,1
Metab__HMDB0001586_c,Gene3734__PGM1,1
Metab__HMDB0001586_c,Gene3734__PGM2,1
Metab__HMDB0001846_c,Gene1416__orphanReacTHFtm,1
Metab__HMDB0001846_c,Gene3666__DHFR_reverse,1
Metab__HMDB0001846_c,Gene3805__ATIC_reverse,1
Metab__HMDB0001846_c,Gene4743__HNMT,1
Metab__HMDB0001846_m,Gene1416__orphanReacTHFtm_reverse,1
Metab__HMDB0001859_c,CASP7,-1
Metab__HMDB0001859_c,CASP8,1
Metab__HMDB0001859_c,CASP9,1
Metab__HMDB0001859_c,MAPK1,-1
Metab__HMDB0001859_c,MAPK3,-1
Metab__HMDB0001903_c,CDK2,-1
Metab__HMDB0001903_c,CSK,1
Metab__HMDB0001903_c,G6PD,1
Metab__HMDB0001903_c,MAPK1,1
Metab__HMDB0001903_c,MAPK14,1
Metab__HMDB0001903_c,MAPK3,1
Metab__HMDB0001903_c,MAPK8,-1
Metab__HMDB0001903_c,RELA,-1
Metab__HMDB0001903_c,TNPO1,-1
Metab__HMDB0001999_c,ABCA1,1
Metab__HMDB0001999_c,FHL2,1
Metab__HMDB0001999_c,Gene7779__ABCA1,1
Metab__HMDB0001999_c,SP1,1
Metab__HMDB0001999_c,TRIB3,1
Metab__HMDB0001999_e,Gene1437__orphanReacTMNDNCt,1
Metab__HMDB0002329_c,Gene220500002__SLC25A1,1
Metab__HMDB0002329_c,Gene616800002__SLC25A1,1
Metab__HMDB0002329_c,Gene621600002__SLC25A10,1
Metab__HMDB0002329_c,SRC,-1
Metab__HMDB0002329_m,Gene221400003__SLC25A1,1
Metab__HMDB0002329_m,Gene221900003__SLC25A1,1
Metab__HMDB0002818_c,Gene2341__PRDX6_reverse,1
Metab__HMDB0003073_c,CASP3,1
Metab__HMDB0003073_c,Gene1788__ABCA1,1
Metab__HMDB0003073_e,Gene989__SLC27A5,1
Metab__HMDB0003125_c,ABL1,1
Metab__HMDB0003125_c,ATM,1
Metab__HMDB0003125_c,BAX,1
Metab__HMDB0003125_c,CASP3,1
Metab__HMDB0003125_c,CASP7,1
Metab__HMDB0003125_c,CASP8,1
Metab__HMDB0003125_c,CASP9,1
Metab__HMDB0003125_c,CDK2,-1
Metab__HMDB0003125_c,CREB1,-1
Metab__HMDB0003125_c,ENO1,-1
Metab__HMDB0003125_c,FN1,1
Metab__HMDB0003125_c,FOS,1
Metab__HMDB0003125_c,G6PD,1
Metab__HMDB0003125_c,GPX1,-1
Metab__HMDB0003125_c,Gene2341__PRDX6,1
Metab__HMDB0003125_c,Gene4481__PRDX6_reverse,1
Metab__HMDB0003125_c,Gene863__GPX1,1
Metab__HMDB0003125_c,Gene863__GPX4,1
Metab__HMDB0003125_c,Gene863__PRDX1,1
Metab__HMDB0003125_c,Gene863__PRDX2,1
Metab__HMDB0003125_c,Gene9099__orphanReacH2O2tly,1
Metab__HMDB0003125_c,Gene9432__PRDX6,1
Metab__HMDB0003125_c,IL6,1
Metab__HMDB0003125_c,JUN,1
Metab__HMDB0003125_c,MAP2K1,1
Metab__HMDB0003125_c,MAP2K2,1
Metab__HMDB0003125_c,MAPK14,1
Metab__HMDB0003125_c,MAPK3,1
Metab__HMDB0003125_c,MAPK8,1
Metab__HMDB0003125_c,MAPKAPK2,1
Metab__HMDB0003125_c,MKNK1,1
Metab__HMDB0003125_c,MMP2,1
Metab__HMDB0003125_c,PARK7,1
Metab__HMDB0003125_c,PARP1,1
Metab__HMDB0003125_c,PRKCE,1
Metab__HMDB0003125_c,RELA,1
Metab__HMDB0003125_c,SMAD3,1
Metab__HMDB0003125_c,SRC,1
Metab__HMDB0003125_c,TP53,1
Metab__HMDB0003125_c,TXN,1
Metab__HMDB0003125_c,YES1,-1
Metab__HMDB0003125_l,Gene4482__PRDX6_reverse,1
Metab__HMDB0003125_l,Gene9099__orphanReacH2O2tly_reverse,1
Metab__HMDB0003335_c,Gene7280__NME3,1
Metab__HMDB0003335_c,Gene7280__NME6,1
Metab__HMDB0003335_c,Gene7280__NME7,1
Metab__HMDB0003335_c,Gene9770__PFKL_reverse,1
Metab__HMDB0003337_c,TP53,1
Metab__HMDB0003971_c,Gene3777__TALDO1_reverse,1
Metab__HMDB0003971_c,Gene4823__GPI_reverse,1
Metab__HMDB0003971_c,Gene7283__GPI_reverse,1
Metab__HMDB0003971_c,Gene7328__TKT_reverse,1
Metab__HMDB0003971_c,Gene7547__GFPT1,1
Metab__HMDB0003971_c,Gene7547__GFPT2,1
Metab__HMDB0003971_c,Gene7578__MPI_reverse,1
Metab__HMDB0003971_c,Gene9392__PFKFB2,1
Metab__HMDB0003971_c,Gene9392__PFKFB3,1
Metab__HMDB0003971_c,Gene9392__PFKFB4,1
Metab__HMDB0003974_c,Gene3753__IDH1_reverse,1
Metab__HMDB0003974_c,Gene3753__IDH2_reverse,1
Metab__HMDB0003974_m,Gene1587__IDH1_reverse,1
Metab__HMDB0003974_m,Gene1587__IDH2_reverse,1
Metab__HMDB0005896_c,Gene4481__PRDX6_reverse,1
Metab__HMDB0005896_c,MAPK1,1
Metab__HMDB0005896_c,MAPK3,1
Metab__HMDB0060180_c,Gene3732__BPGM_reverse,1
Metab__HMDB0060180_c,Gene3732__PGAM1_reverse,1
Metab__HMDB0060180_c,Gene3732__PGAM2_reverse,1
Metab__HMDB0060180_c,Gene7284__MIA3,1
Metab__HMDB0060180_c,Gene7284__PGK1,1
Metab__HMDB0062628_c,Gene7544__G6PD_reverse,1
Metab__HMDB0062643_c,Gene7706__HPRT1,1
Metab__HMDB0062755_c,Gene3779__NT5C,1
Metab__HMDB0062755_c,Gene3779__NT5C2,1
Metab__HMDB0062755_c,Gene3779__NT5C3A,1
Metab__HMDB0062755_c,Gene3779__NT5E,1
Metab__M00213_c,Gene4789__ASH1L,1
Metab__M00213_c,Gene4789__DOT1L,1
Metab__M00213_c,Gene4789__EHMT1,1
Metab__M00213_c,Gene4789__EHMT2,1
Metab__M00213_c,Gene4789__KMT2A,1
Metab__M00213_c,Gene4789__KMT2B,1
Metab__M00213_c,Gene4789__KMT2C,1
Metab__M00213_c,Gene4789__KMT2D,1
Metab__M00213_c,Gene4789__KMT2E,1
Metab__M00213_c,Gene4789__KMT5A,1
Metab__M00213_c,Gene4789__KMT5B,1
Metab__M00213_c,Gene4789__KMT5C,1
Metab__M00213_c,Gene4789__NSD1,1
Metab__M00213_c,Gene4789__SETD1A,1
Metab__M00213_c,Gene4789__SETD1B,1
Metab__M00213_c,Gene4789__SETD2,1
Metab__M00213_c,Gene4789__SETD7,1
Metab__M00213_c,Gene4789__SETDB1,1
Metab__M00213_c,Gene4789__SETMAR,1
Metab__M00213_c,Gene4789__SMYD3,1
Metab__M00213_c,Gene4789__SUV39H1,1
Metab__M00213_c,Gene4789__SUV39H2,1
Metab__M01389_c,Gene4822__GPI,1
Metab__M01389_c,Gene4823__GPI,1
Metab__Ndmelys_c,Gene8252__ASH1L,1
Metab__Ndmelys_c,Gene8252__DOT1L,1
Metab__Ndmelys_c,Gene8252__EHMT1,1
Metab__Ndmelys_c,Gene8252__EHMT2,1
Metab__Ndmelys_c,Gene8252__KMT2A,1
Metab__Ndmelys_c,Gene8252__KMT2B,1
Metab__Ndmelys_c,Gene8252__KMT2C,1
Metab__Ndmelys_c,Gene8252__KMT2D,1
Metab__Ndmelys_c,Gene8252__KMT2E,1
Metab__Ndmelys_c,Gene8252__KMT5A,1
Metab__Ndmelys_c,Gene8252__KMT5B,1
Metab__Ndmelys_c,Gene8252__KMT5C,1
Metab__Ndmelys_c,Gene8252__NSD1,1
Metab__Ndmelys_c,Gene8252__SETD1A,1
Metab__Ndmelys_c,Gene8252__SETD1B,1
Metab__Ndmelys_c,Gene8252__SETD2,1
Metab__Ndmelys_c,Gene8252__SETD7,1
Metab__Ndmelys_c,Gene8252__SETDB1,1
Metab__Ndmelys_c,Gene8252__SETMAR,1
Metab__Ndmelys_c,Gene8252__SMYD3,1
Metab__Ndmelys_c,Gene8252__SUV39H1,1
Metab__Ndmelys_c,Gene8252__SUV39H2,1
Metab__crm_hs_c,Gene1355__SGMS1,1
Metab__crm_hs_c,Gene2903__SGMS1,1
Metab__crm_hs_c,Gene2903__SGMS2,1
Metab__crm_hs_c,Gene2906__SGMS1,1
Metab__crm_hs_c,Gene2906__SGMS2,1
Metab__crm_hs_c,Gene2907__SGMS1,1
Metab__crm_hs_c,Gene2907__SGMS2,1
Metab__crm_hs_c,Gene2908__SGMS1,1
Metab__crm_hs_c,Gene2908__SGMS2,1
Metab__crm_hs_c,Gene2910__SGMS1,1
Metab__crm_hs_c,Gene2910__SGMS2,1
Metab__crm_hs_c,Gene2912__SGMS1,1
Metab__crm_hs_c,Gene2912__SGMS2,1
Metab__crm_hs_c,Gene2913__SGMS1,1
Metab__crm_hs_c,Gene2913__SGMS2,1
Metab__crm_hs_c,Gene2914__SGMS1,1
Metab__crm_hs_c,Gene2914__SGMS2,1
Metab__crm_hs_c,Gene2915__SGMS1,1
Metab__crm_hs_c,Gene2915__SGMS2,1
Metab__crm_hs_c,Gene6816__SGMS1,1
Metab__crm_hs_c,Gene6816__SGMS2,1
Metab__crm_hs_c,Gene6817__SGMS1,1
Metab__crm_hs_c,Gene6817__SGMS2,1
Metab__crm_hs_c,Gene6818__SGMS1,1
Metab__crm_hs_c,Gene6818__SGMS2,1
Metab__crm_hs_c,Gene6819__SGMS1,1
Metab__crm_hs_c,Gene6819__SGMS2,1
Metab__crm_hs_c,Gene6820__SGMS1,1
Metab__crm_hs_c,Gene6820__SGMS2,1
Metab__crm_hs_c,Gene6821__SGMS1,1
Metab__crm_hs_c,Gene6821__SGMS2,1
Metab__crm_hs_c,Gene6822__SGMS1,1
Metab__crm_hs_c,Gene6822__SGMS2,1
Metab__dag_hs_c,Gene5698__CEPT1,1
Metab__dag_hs_e,Gene5787__orphanReacDAGt,1
Metab__gam6p_c,Gene7681__GNPDA1,1
Metab__gam6p_c,Gene7681__GNPDA2,1
Metab__man6p_c,Gene7578__MPI,1
Metab__pa_hs_c,Gene1231__PLPP1,1
Metab__pa_hs_c,Gene1231__PLPP2,1
Metab__pa_hs_c,Gene1231__PLPP3,1
Metab__pail45p_hs_c,Gene9409__PLCB3,1
Metab__pail45p_hs_c,Gene9409__PLCB4,1
Metab__pail45p_hs_c,Gene9409__PLCD1,1
Metab__pail45p_hs_c,Gene9409__PLCD3,1
Metab__pail45p_hs_c,Gene9409__PLCE1,1
Metab__pail45p_hs_c,Gene9409__PLCG1,1
Metab__pail45p_hs_c,Gene9409__PLCG2,1
Metab__pail4p_hs_c,Gene1210__PLCB3,1
Metab__pail4p_hs_c,Gene1210__PLCB4,1
Metab__pail4p_hs_c,Gene1210__PLCD1,1
Metab__pail4p_hs_c,Gene1210__PLCD3,1
Metab__pail4p_hs_c,Gene1210__PLCE1,1
Metab__pail4p_hs_c,Gene1210__PLCG1,1
Metab__pail4p_hs_c,Gene1210__PLCG2,1
Metab__pail_hs_c,Gene1218__PLCB3,1
Metab__pail_hs_c,Gene1218__PLCB4,1
Metab__pail_hs_c,Gene1218__PLCD1,1
Metab__pail_hs_c,Gene1218__PLCD3,1
Metab__pail_hs_c,Gene1218__PLCE1,1
Metab__pail_hs_c,Gene1218__PLCG1,1
Metab__pail_hs_c,Gene1218__PLCG2,1
Metab__pe_hs_c,Gene10508__PLD1,1
Metab__pe_hs_c,Gene10508__PLD2,1
Metab__pe_hs_c,Gene10508__PLD3,1
Metab__pe_hs_c,Gene4361__PEMT,1
Metab__pe_hs_c,Gene9440__PTDSS2,1
Metab__ps_hs_c,Gene9440__PTDSS2_reverse,1
Metab__ps_hs_e,Gene1252__ATP10A,1
Metab__ps_hs_e,Gene9441__orphanReacPSt3,1
Metab__r5p_c,Gene3782__TKT,1
Metab__r5p_c,Gene7304__PGM1_reverse,1
Metab__r5p_c,Gene7304__PGM2_reverse,1
Metab__r5p_c,Gene7325__RPIA,1
Metab__tag_hs_c,Gene9195__PNPLA3,1
Metab__trdox_c,Gene1597__RRM2B_RRM1_RRM2_reverse,1
Metab__trdox_c,Gene9742__RRM2B_RRM1_RRM2_reverse,1
Metab__trdox_n,Gene2249__RRM2B_reverse,1
Metab__trdrd_c,Gene1597__RRM2B_RRM1_RRM2,1
Metab__trdrd_c,Gene3765__RRM2B,1
Metab__trdrd_c,Gene3766__RRM2B,1
Metab__trdrd_c,Gene3767__RRM2B,1
Metab__trdrd_c,Gene7324__RRM2B,1
Metab__trdrd_c,Gene9741__RRM2B_RRM1_RRM2,1
Metab__trdrd_c,Gene9742__RRM2B_RRM1_RRM2,1
NBN,CHEK2,1
NBR1,GABARAP,1
NBR1,GABARAPL1,1
NBR1,GABARAPL2,1
NBR1,MAP1LC3A,1
NBR1,SQSTM1,1
NCAM1,FGFR1,1
NCAM1,ROBO1,1
NCK1,MAP4K4,1
NCK1,PAK1,1
NCK1,PAK2,1
NCK1,RAC1,1
NCK1,SOS1,1
NCK2,PAK1,1
NCK2,PAK2,1
NCK2,PTK2,1
NCKAP1,WASF1,-1
NCKAP1,WASF2,1
NCL,MDM2,-1
NCL,RPA1,1
NCOR2,BHLHE41,1
NCOR2,CTBP1,1
NCOR2,HDAC3,1
NCSTN,APH1A,1
NCSTN,BACE1,1
NCSTN,PSEN2,1
NEDD4,ERBB3,-1
NEDD4,IGF1R,1
NEDD4,PTEN,1
NEDD4L,NF2,1
NEDD4L,SMAD3,-1
NEDD4L,SMAD7,1
NEDD9,CRK,1
NEDD9,CRKL,1
NEK2,PPP1CC,-1
NET1,RHOA,1
NF2,HGS,-1
NF2,LATS1,1
NF2,LATS2,1
NF2,RALGDS,-1
NF2,STK3,1
NF2,STK4,1
NFE2L2,CASP3,1
NFE2L2,CCL2,-1
NFE2L2,PRDX1,1
NFKB1,CREBBP,1
NFKB1,FOS,1
NFKB1,IKBKG,1
NFKB1,JUN,1
NFKB1,NCOR2,1
NFKB1,RELA,1
NFKBIB,NFKB1,-1
NFKBIE,NFE2L2,-1
NFKBIE,NFKB1,-1
NFKBIE,PAG1,-1
NGLY1,RAD23B,1
NLK,CREBBP,-1
NLK,LEF1,1
NLK,SMAD4,-1
NME1,Gene1097__NME1_NME2,1
NME1,Gene1097__NME2_NME1,1
NME1,Gene6133__NME1,1
NOD1,MAPK14,1
NOD1,MAPK8,1
NOD1,RIPK2,-1
NOL3,BAX,1
NOL3,FADD,-1
NOL3,FAS,-1
NOLC1,CSNK2A1,-1
NOTCH2,TRAF6,-1
NPAT,HINFP,1
NPM1,CDKN2A,1
NPM1,EIF2AK2,-1
NPM1,FBXW7,1
NPM1,TP53,-1
NR2C2,CHUK,1
NR2C2,IKBKB,1
NRAS,ARAF,1
NRAS,BRAF,1
NRAS,PIK3CA,1
NRAS,PIK3CB,1
NRAS,PLCE1,1
NRAS,RAF1,1
NRAS,RALGDS,1
NRAS,RASSF5,1
NRBF2,PIK3C3,-1
NRBF2,PIK3R4,-1
NSFL1C,CTSL,-1
NUAK1,CASP6,-1
NUAK1,LATS1,-1
NUAK1,TP53,1
NUAK2,LATS1,-1
NUMA1,TUBA1A,1
NUMA1,TUBA1B,1
NUMA1,TUBB,1
NUMB,APP,1
NUMB,ITCH,1
NUMB,MDM2,-1
NUMB,TP53,1
NUP153,KPNB1,1
NUP153,RAN,1
NUP153,SMAD3,1
NUP153,SMAD4,1
NUP153,XPO1,1
NUP50,KPNA1,1
NUP50,KPNB1,1
NUP50,RAN,1
NUP50,XPO1,1
NUP98,KPNB1,1
OGT,G6PD,1
OGT,PFKL,-1
OTUD5,TRAF3,-1
OXSR1,PAK1,-1
OXSR1,SLC12A2,1
P4HA2,Gene8423__P4HA2,1
P4HA2,Gene8424__P4HA2,1
PAG1,CSK,1
PAG1,FYN,-1
PAK1,ABL1,1
PAK1,ARAF,1
PAK1,ARHGDIA,-1
PAK1,ARHGEF2,-1
PAK1,ARHGEF7,1
PAK1,AURKA,1
PAK1,BAD,-1
PAK1,BRAF,1
PAK1,CTBP1,-1
PAK1,CTTN,1
PAK1,DYNLL1,-1
PAK1,FLNA,1
PAK1,ILK,1
PAK1,LIMK1,1
PAK1,MAP2K1,1
PAK1,MAP3K1,1
PAK1,NCK2,1
PAK1,NET1,-1
PAK1,NF2,-1
PAK1,PGAM1,-1
PAK1,PGM1,1
PAK1,PLK1,1
PAK1,PRKACA,1
PAK1,PXN,1
PAK1,RAF1,1
PAK1,RHOA,-1
PAK1,SNAI1,1
PAK1,STMN1,-1
PAK1,WEE1,-1
PAK1IP1,PAK1,1
PAK2,ABL1,1
PAK2,ARHGEF7,1
PAK2,CASP7,-1
PAK2,CTTN,1
PAK2,EIF4G1,-1
PAK2,JUN,1
PAK2,LIMK1,1
PAK2,MKNK1,-1
PAK2,MYC,-1
PAK2,NF2,-1
PAK2,RAF1,1
PAK4,BAD,1
PAK4,FH,-1
PAK4,ITGAV,1
PAK4,ITGB5,1
PAK4,LIMK1,1
PAK4,RAN,1
PAK4,SYNJ1,1
PAK4,TP53,1
PARD3,TIAM1,-1
PARD6A,PRKCA,1
PARD6A,PRKCZ,1
PARD6A,SMURF1,1
PARD6B,PRKCZ,1
PARK7,SNCA,-1
PARN,GADD45A,1
PARP1,AURKB,-1
PARP1,E2F1,1
PARP1,HIF1A,1
PARP1,KDM5B,-1
PARP1,NFKB1,1
PARP1,PIAS4,1
PARP1,POLA1,1
PARP1,TOP1,-1
PARP1,TP53,1
PARVA,TESK1,-1
PAXIP1,ATM,1
PAXIP1,TP53BP1,1
PCBP2,ITCH,1
PCBP2,MAVS,-1
PCNA,CCND3,-1
PCNA,CDK2,1
PCNA,CDK6,-1
PDCD4,EIF4G1,-1
PDCD6IP,EGFR,-1
PDGFB,HRAS,-1
PDK1,AKT1,1
PDK1,AKT2,1
PDK1,AKT3,1
PDK1,ITGB3,-1
PDK1,PAK1,1
PDK1,PRKACA,1
PDK1,PRKCA,1
PDK1,PRKCZ,1
PDK1,RPS6KA1,1
PDK1,RPS6KB1,1
PDK1,SGK1,1
PDPK1,AHCYL1,-1
PDPK1,AKT1,1
PDPK1,AKT2,1
PDPK1,AKT3,1
PDPK1,CARD11,1
PDPK1,IKBKB,1
PDPK1,ITGB1,1
PDPK1,ITGB3,-1
PDPK1,MAP2K1,1
PDPK1,MAP2K2,1
PDPK1,PAK1,1
PDPK1,PKN1,1
PDPK1,PLK1,1
PDPK1,PRKACA,1
PDPK1,PRKCA,1
PDPK1,PRKCD,1
PDPK1,PRKCE,1
PDPK1,PRKCI,1
PDPK1,PRKCZ,1
PDPK1,RALGDS,1
PDPK1,RPS6KA1,1
PDPK1,RPS6KA2,1
PDPK1,RPS6KA3,1
PDPK1,RPS6KB1,1
PDPK1,RPS6KB2,1
PDPK1,SGK1,1
PDPK1,SMAD4,1
PDPK1,SMAD7,1
PDPK1,STRAP,1
PDPK1,YWHAH,1
PEA15,MAPK1,1
PEA15,MAPK3,1
PEBP1,BRAF,1
PEBP1,CHUK,-1
PEBP1,IKBKB,-1
PEBP1,MAP2K1,1
PEBP1,MAP3K7,1
PEBP1,MAP4K4,1
PEBP1,RAF1,1
PELI1,BIRC3,1
PELI1,MAP3K7,1
PELI3,IRAK1,1
PER1,ATM,1
PERP,NFKB1,-1
PEX5,SQSTM1,1
PFKFB2,Gene8924__PFKFB2,1
PFKFB2,Gene9392__PFKFB2,1
PFKFB3,Gene8924__PFKFB3,1
PFKFB3,Gene9392__PFKFB3,1
PFKL,Gene1584__PFKL_reverse,1
PFKL,Gene1585__PFKL_reverse,1
PFKL,Gene9770__PFKL_reverse,1
PFN1,ACTB,1
PFN1,CDH4,1
PGAM1,Gene3732__PGAM1,1
PGAM1,Gene3732__PGAM1_reverse,1
PGAM1,Gene440__PGAM1,1
PGAM1,Gene5890__PGAM1_reverse,1
PGAM2,Gene3732__PGAM2,1
PGAM2,Gene3732__PGAM2_reverse,1
PGAM2,Gene440__PGAM2,1
PGAM2,Gene5890__PGAM2_reverse,1
PGD,Gene3844__PGD,1
PGD,Gene851__PGD,1
PGK1,Gene7284__PGK1,1
PGK1,Gene7284__PGK1_reverse,1
PGM1,Gene3734__PGM1,1
PGM1,Gene7304__PGM1,1
PGM1,Gene7304__PGM1_reverse,1
PHLPP1,AKT1,-1
PHLPP1,AKT2,-1
PHLPP1,AKT3,-1
PHLPP1,PRKCA,-1
PHLPP1,RAF1,-1
PHLPP1,RPS6KB1,-1
PHLPP1,STK4,1
PIAS1,AKT1,1
PIAS1,CREBBP,-1
PIAS1,MDM2,1
PIAS1,SMAD4,1
PIAS1,SOX9,1
PIAS1,STAT1,1
PIAS1,SUMO1,1
PIAS1,TP53,1
PIAS1,TP53BP1,1
PIAS2,SMAD4,1
PIAS2,STAT1,-1
PIAS2,SUMO1,1
PIAS4,IKBKG,1
PIAS4,LEF1,1
PIAS4,SMAD3,1
PIAS4,SMAD4,1
PIAS4,STAT1,-1
PIAS4,TICAM1,-1
PIAS4,TP53BP1,1
PIDD1,CASP2,1
PIDD1,CRADD,1
PIDD1,IKBKG,1
PIDD1,PRKDC,1
PIDD1,RIPK1,1
PIK3C3,AKT1,1
PIK3C3,PTEN,1
PIK3CA,AKT1,1
PIK3CA,BCAR1,1
PIK3CA,CRK,1
PIK3CA,PDPK1,1
PIK3CA,PRKCD,1
PIK3CA,PRKCZ,1
PIK3CA,PTK2,1
PIK3CA,PTK2B,1
PIK3CA,RAC1,1
PIK3CA,RPS6KB1,1
PIK3CA,TICAM1,1
PIK3CA,VAV1,1
PIK3CB,PRKCD,1
PIK3CB,PRKCZ,1
PIK3CD,PRKCZ,1
PIK3R1,ABI1,1
PIK3R1,AKT1,1
PIK3R1,CDC42,1
PIK3R1,CRK,1
PIK3R1,MAPK8,1
PIK3R1,PDPK1,1
PIK3R1,PIK3CB,1
PIK3R1,PIK3CD,1
PIK3R1,PLCG2,1
PIK3R1,PRKCZ,1
PIK3R1,PXN,1
PIK3R1,RAC1,1
PIK3R1,RPS6KB1,1
PIK3R1,SOS1,1
PIK3R1,VAV1,1
PIK3R1,VAV2,1
PIK3R2,PIK3CB,1
PIK3R2,PTK2,1
PIK3R2,SOS1,1
PIK3R3,PIK3CA,1
PIK3R3,PIK3CB,1
PIK3R3,PTK2,1
PIK3R3,TP53,1
PIK3R4,PIK3C3,1
PIM1,BAD,-1
PIM1,CDKN1A,1
PIM1,CDKN1B,-1
PIM1,FZR1,-1
PIM1,MDM2,1
PIM1,MYC,1
PIM1,RELA,1
PIM1,SKP2,1
PIN1,CDK1,-1
PIN1,FBXO5,1
PIN1,IRS1,1
PIN1,JUN,1
PIN1,MYC,1
PIN1,RAF1,-1
PIN1,RPS6KB1,1
PIN1,TP53,1
PIN1,XPO5,-1
PIN4,IRS1,1
PINK1,BCL2L1,1
PINK1,BECN1,1
PINK1,CYCS,-1
PINK1,HTRA2,1
PKM,Gene2346__PKM,1
PKM,Gene2346__PKM_reverse,1
PKM,Gene3833__PKM,1
PKMYT1,CDK1,-1
PKN1,ARHGEF2,-1
PKN1,CDR2,1
PKN1,EGFR,-1
PKN1,FZD7,1
PKN1,MAPK14,1
PKN1,MARCKS,-1
PKN1,PGAM1,-1
PKN1,PGM1,1
